Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
449,Ja'Sir Taylor,17,0,0,11,15.4,0,0,0,0,0,2022,23,LAC,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,9,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,7,63.6,113,16.1,10.3,0,97.9,13.9,88,25,2,0,0,0,0,3,12,0,0,161,15.4,268,57.9,DB
450,Keith Taylor,17,0,0,35,32.6,1,0,0,0,0,2022,24,CAR,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,1,0,0,0,0,24,5,29,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,35,24,68.6,426,17.8,12.2,2,129,11.5,316,110,1,0,0,1,0,3,9.4,0,0,377,32.6,170,36.1,CB
451,Roderic Teamer,17,0,0,25,25.4,0,0,0,0,0,2022,25,LVR,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,15,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,76,166,8.7,6.6,2,119.7,4,55,111,8,1,0,0,1,2,4.8,0,0,286,25.4,269,59.4,S
452,Jalen Thompson,17,0,0,56,98.7,0,1,0,0,0,2022,24,ARI,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,79,31,110,1,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,56,38,67.9,512,13.5,9.1,4,113.1,10.5,277,235,3,0,1,0,1,4,3.5,0,0,1097,98.7,16,3.5,SS
453,Rodney Thomas II,17,0,0,31,63.1,0,4,0,0,0,2022,24,IND,17,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,18,52,0,0,4,51,0,6,0,0,0,0,0,0,0,0,51,0,31,18,58.1,296,16.4,9.5,4,90.3,16.1,201,95,3,0,0,0,0,5,8.8,0,0,718,63.1,127,28,FS
454,Carson Tinker,17,0,0,0,0,0,0,0,0,0,2022,33,SEA,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,31.8,LS
455,Zach Triner,17,0,0,0,0,0,0,0,0,0,2022,31,TAM,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,32.2,LS
456,K'Von Wallace,17,0,0,12,14.8,0,0,0,0,0,2022,25,PHI,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,21,7,28,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,8,66.7,121,15.1,10.1,1,127.4,9.3,66,55,1,0,0,0,0,1,3.4,0,0,164,14.8,323,71.3,S
457,Charvarius Ward,17,0,0,95,89.5,0,1,0,0,0,2022,26,SFO,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,59,28,87,3,0,1,9,0,11,0,1,40,0,1,0,0,0,49,0,95,54,56.8,612,11.3,6.4,3,82.4,9.7,410,202,3,0,0,0,0,0,0,0,0,959,89.5,49,11.2,RCB
458,Sam Webb,17,0,0,44,29,0,0,0,0,0,2022,24,LVR,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,10,36,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,44,31,70.5,337,10.9,7.7,1,100.3,8.6,202,135,3,0,0,0,0,2,5.3,0,0,327,29,73,16.1,CB
459,Jon Weeks,17,0,0,0,0,0,0,0,0,0,2022,36,HOU,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,31.3,LS
460,Jordan Whitehead,17,0,0,42,99.3,0,2,0,0,0,2022,25,NYJ,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,58,31,89,4,0,2,5,0,8,0,0,0,0,0,0,0,0,5,0,42,23,54.8,301,13.1,7.2,3,81.5,10.7,167,134,5,0,0,0,0,8,8.2,0,0,1130,99.3,27,5.9,FS
461,Kyzir White,17,1.5,0,65,76.3,0,0,0,0,0,2022,26,PHI,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1.5,66,44,110,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,65,42,64.6,288,6.9,4.4,0,74.4,2.4,69,219,20,0,1,0,3,5,4.3,0,0,844,76.3,13,2.9,DB
462,Darious Williams,17,0,0,91,81.1,0,0,0,0,0,2022,29,JAX,17,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,18,53,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,91,46,50.5,455,9.9,5,1,68.7,8.9,187,268,2,1,0,0,1,7,11.7,0,0,943,81.1,64,15.2,LCB
463,Joshua Williams,17,0,0,50,38.1,0,1,0,0,0,2022,23,KAN,17,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,29,11,40,1,0,1,7,0,7,0,0,0,0,0,0,0,0,7,0,50,28,56,374,13.4,7.5,5,104.9,8.8,256,118,4,1,0,0,1,5,11.1,0,0,437,38.1,215,46.7,DB
464,Donovan Wilson,17,5,0,39,83.7,0,1,0,0,0,2022,27,DAL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,5,77,24,101,7,9,1,0,0,2,0,1,0,0,2,0,0,0,0,0,39,20,51.3,166,8.3,4.3,2,69,9.6,96,70,30,3,4,1,12,9,8.2,0,0,960,83.7,47,9.9,FS
465,James Winchester,17,0,0,0,0,0,0,0,0,0,2022,33,KAN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,143,31.1,LS
466,Andrew Wingard,17,0,0,9,18.7,0,1,0,0,0,2022,26,JAX,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,27,10,37,2,1,1,13,0,1,0,0,0,0,1,0,0,0,13,0,9,5,55.6,38,7.6,4.2,0,26.4,8.6,30,8,7,2,1,0,3,1,2.6,0,0,217,18.7,268,63.5,S
467,Zach Wood,17,0,0,0,0,0,0,0,0,0,2022,29,NOR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,31.5,LS
468,Riq Woolen,17,0,0,66,98.1,1,6,0,0,0,2022,23,SEA,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,46,17,63,1,0,6,47,1,16,1,3,8,0,0,0,0,0,55,0,66,34,51.5,419,12.3,6.3,3,48.7,13.5,292,127,1,0,0,0,0,5,7.4,0,0,1134,98.1,118,25.3,CB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
