Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
303,Sauce Gardner,16,0,0,55,92.4,0,0,0,0,0,2023,23,NYJ,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,16,57,2,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,55,31,56.4,332,10.7,6,1,80.3,10.3,168,164,2,0,0,0,0,14,19.7,0,0,1051,92.4,10,2.1,CB
304,Tashaun Gipson,16,1,0,27,89.4,0,1,0,0,0,2023,33,SFO,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,41,19,60,3,1,1,26,0,3,0,0,0,0,0,0,0,0,26,0,27,15,55.6,130,8.7,4.8,1,65.4,8.6,71,59,9,0,0,0,1,3,4.8,0,0,976,89.4,29,6.7,S
305,Jaylinn Hawkins,16,0,0,6,6,0,0,0,0,0,2023,26,"ATL,LAC",16,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,8,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,50,35,11.7,5.8,0,68.1,11.3,26,9,0,0,0,0,0,1,6.7,0,0,137,6,251,27.2,S
306,Tre Herndon,16,0,0,62,43.3,0,0,0,0,0,2023,27,JAX,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,31,15,46,1,3,0,0,0,9,0,0,0,0,1,0,0,0,0,0,62,47,75.8,500,10.6,8.1,3,115,7,224,276,18,3,2,1,5,6,11.5,0,0,481,43.3,54,12.2,CB
307,Troy Hill,16,0,0,55,46.8,0,1,0,0,0,2023,32,CAR,16,3,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,30,18,48,3,0,1,61,1,6,0,0,0,0,1,0,0,0,61,0,55,34,61.8,344,10.1,6.3,4,96.3,6.2,136,208,13,1,1,0,2,9,15.8,0,0,494,46.8,70,15.8,CB
308,Darnay Holmes,16,0,0,16,10.9,0,2,0,0,0,2023,25,NYG,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,1,18,1,0,2,13,0,3,0,0,0,0,1,0,0,0,13,0,16,12,75,152,12.7,9.5,0,64.6,8.8,82,70,0,0,0,0,0,1,5.3,0,0,123,10.9,194,42.4,CB
309,Malik Hooker,16,0,0,23,77.2,0,1,0,0,0,2023,27,DAL,16,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,27,23,50,1,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,23,13,56.5,213,16.4,9.3,1,84.1,13,113,100,4,0,0,0,0,4,7.4,0,0,826,77.2,0,0,S
310,Jordan Howden,16,1,0,27,51.3,0,0,0,0,0,2023,23,NOR,16,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,23,20,43,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,27,16,59.3,230,14.4,8.5,1,99.3,12.4,169,61,12,0,1,0,2,5,10.4,0,0,568,51.3,161,34.6,DB
311,Donte Jackson,16,0,0,67,85.6,0,0,0,0,0,2023,28,CAR,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,10,59,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,67,45,67.2,558,12.4,8.3,3,107.7,10.4,401,157,2,0,0,0,0,12,16.9,0,0,903,85.6,3,0.7,CB
312,Derwin James,16,2,0,64,87,0,1,0,0,0,2023,27,LAC,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,86,39,125,5,4,1,6,0,7,0,2,0,0,0,0,0,0,6,0,64,44,68.8,468,10.6,7.3,2,93.7,7.9,250,218,36,3,2,1,7,12,8.8,0,0,1002,87,9,2,S
313,Brandon Jones,16,0,0,16,41.9,0,2,0,0,0,2023,25,MIA,16,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,36,12,48,2,1,2,40,0,4,0,1,0,0,1,0,0,0,40,0,16,11,68.8,133,12.1,8.3,1,75.3,10.3,70,63,4,0,1,0,1,7,12.7,0,0,463,41.9,218,47.8,SS
314,Jayron Kearse,16,1.5,0,38,76.6,0,1,0,0,0,2023,29,DAL,16,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1.5,48,24,72,4,3,1,32,0,4,0,0,0,0,0,0,0,0,32,0,38,25,65.8,307,12.3,8.1,0,79.6,7.8,196,111,22,1,1,2,4,3,4,0,0,820,76.6,1,0.2,S
315,Anthony Kendall,16,0,0,0,0.3,0,0,0,0,0,2023,24,TEN,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,0,0,0,0,3,0.3,323,71.1,CB
316,Jourdan Lewis,16,0,0,71,68.4,0,1,0,0,0,2023,28,DAL,16,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,36,16,52,2,0,1,0,0,5,0,2,0,0,3,0,0,0,0,0,71,44,62,464,10.5,6.5,4,93.9,6.6,225,239,7,0,0,0,0,5,8.8,0,0,732,68.4,0,0,CB
317,Dean Marlowe,16,1,0,18,25.8,0,0,0,0,0,2023,31,LAC,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,32,8,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,88.9,197,12.3,10.9,1,130.8,8.9,121,76,0,0,0,0,1,3,7,0,0,297,25.8,258,56.3,FS
318,Quan Martin,16,1,0,30,31.3,0,2,0,0,0,2023,23,WAS,16,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,28,18,46,1,1,2,7,0,4,0,0,0,0,0,0,0,0,7,0,30,20,66.7,247,12.4,8.2,2,86.4,5.6,87,160,14,0,0,0,1,5,9.8,0,0,365,31.3,228,48.2,DB
319,Trent McDuffie,16,3,0,76,89.8,0,0,0,0,0,2023,23,KAN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,60,20,80,3,9,0,0,0,7,0,0,0,0,5,0,0,0,0,0,76,50,65.8,524,10.5,6.9,2,94.4,6.9,310,214,54,4,7,2,14,6,7,0,0,977,89.8,12,2.8,CB
320,Ja'Quan McMillian,16,2,0,66,59.2,0,2,0,0,0,2023,23,DEN,16,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,37,14,51,7,3,2,14,0,5,0,2,4,0,2,0,0,0,18,0,66,37,56.1,400,10.8,6.1,7,96.8,7.2,185,215,19,0,1,1,3,8,13.6,0,0,669,59.2,113,24.5,CB
321,Kaevon Merriweather,16,0,0,7,14.1,0,0,0,0,0,2023,24,TAM,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,8,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,57.1,42,10.5,6,0,74.7,16.4,36,6,2,1,0,0,1,1,4.5,0,0,159,14.1,289,67.2,S
322,Kenny Moore,16,1.5,0,80,92.9,0,3,0,0,0,2023,28,IND,16,16,2,0,0,,0,0,,0,0,12,0,0,,0,0,0,,0,1.5,68,25,93,8,2,3,115,2,6,0,0,0,0,0,0,0,0,115,0,80,59,73.8,535,9.1,6.7,5,96.6,4.2,179,356,19,1,0,0,3,5,5.1,0,0,1088,92.9,109,21.8,CB
323,Fabian Moreau,16,0,0,60,65.5,0,1,0,0,0,2023,29,DEN,16,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,13,46,1,0,1,9,0,7,0,0,0,0,0,0,0,0,9,0,60,39,65,628,16.1,10.5,1,98.5,11.1,411,217,2,0,0,0,0,4,8,0,0,740,65.5,26,5.6,CB
324,James Pierre,16,0,0,2,2.3,0,0,0,0,0,2023,27,PIT,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,18,9,9,1,143.7,6.5,13,5,0,0,0,0,0,0,0,0,0,26,2.3,269,59.6,CB
325,Jason Pinnock,16,2,0,42,89.6,0,2,0,0,0,2023,24,NYG,16,16,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,2,59,26,85,6,4,2,123,1,6,0,0,0,0,2,0,0,0,123,0,42,23,54.8,313,13.6,7.5,2,74.8,9.3,188,125,36,3,2,0,7,7,7.6,0,0,1011,89.6,128,27.9,S
326,Isaiah Pola-Mao,16,1,0,8,11.5,0,1,0,0,0,2023,24,LVR,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,14,6,20,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,75,41,6.8,5.1,0,46.4,9.6,28,13,0,0,0,0,1,3,13,0,0,130,11.5,304,70,S
327,Jordan Poyer,16,1,0,51,92.1,0,0,0,0,0,2023,32,BUF,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,66,34,100,2,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,51,35,68.6,357,10.2,7,2,101.5,7.6,238,119,27,2,1,0,4,6,5.7,0,0,987,92.1,60,14,SS
328,Taylor Rapp,16,0.5,0,18,39.3,0,1,0,0,0,2023,26,BUF,16,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,33,17,50,1,1,1,0,0,2,0,1,6,0,0,0,0,0,6,0,18,11,61.1,161,14.6,8.9,1,85.6,14.2,141,20,4,0,0,0,1,3,5.7,0,0,421,39.3,191,44.4,S
329,Justin Reid,16,3,0,62,90.2,0,1,0,0,0,2023,26,KAN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,74,21,95,5,5,1,11,0,7,0,0,0,0,1,0,0,0,11,0,62,39,62.9,383,9.8,6.2,3,89.7,7.6,242,141,34,2,2,1,7,7,6.9,0,0,981,90.2,52,12.2,S
330,Eli Ricks,16,0,0,32,25.9,0,0,0,0,0,2023,22,PHI,16,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,6,19,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,17,53.1,218,12.8,6.8,1,85.2,11.3,134,84,0,0,0,0,0,4,17.4,0,0,301,25.9,212,47.6,CB
331,L'Jarius Sneed,16,0,0,100,91.1,0,2,0,0,0,2023,26,KAN,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,60,18,78,5,3,2,4,0,14,0,1,0,0,0,0,0,0,4,0,100,51,51,478,9.4,4.8,0,56.2,9.9,283,195,12,0,3,0,3,6,7.1,0,0,991,91.1,4,0.9,CB
332,Brandon Stephens,16,0,0,108,93.3,0,2,0,0,0,2023,26,BAL,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,57,17,74,2,0,2,56,0,11,0,0,0,0,0,0,0,0,56,0,108,68,63,716,10.5,6.6,2,80.6,9.9,494,222,5,1,0,1,1,2,2.6,0,0,1079,93.3,98,20.7,DB
333,Tyrique Stevenson,16,0,0,116,77.4,0,4,0,0,0,2023,23,CHI,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,65,21,86,1,0,4,45,0,16,0,0,0,0,2,0,0,0,45,0,116,70,60.3,831,11.9,7.2,9,93.7,9.6,492,339,0,0,0,0,0,9,9.5,0,0,829,77.4,125,28.2,DB
334,Benjamin St-Juste,16,1,0,106,91.2,0,1,0,0,0,2023,26,WAS,16,16,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,52,15,67,1,1,1,0,0,17,0,0,0,0,2,0,0,0,0,0,106,67,63.2,769,11.5,7.3,2,87.3,10.2,508,261,5,0,0,0,1,8,10.7,0,0,1064,91.2,0,0,CB
335,Ja'Sir Taylor,16,0,0,49,46.2,0,1,0,0,0,2023,24,LAC,16,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,7,32,0,2,1,8,0,8,0,0,0,0,0,0,0,0,8,0,49,31,63.3,401,12.9,8.2,0,80.4,9.8,256,145,14,2,1,0,3,5,13.5,0,0,532,46.2,210,45.9,DB
336,Juanyeh Thomas,16,0,0,16,17.8,0,0,0,0,0,2023,23,DAL,16,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,14,8,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,10,62.5,107,10.7,6.7,1,102.9,3.3,15,92,1,0,0,0,0,3,12,0,0,190,17.8,315,71.1,S
337,Delarrin Turner-Yell,16,0,0,12,18.6,0,0,0,0,0,2023,24,DEN,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,8,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,91.7,222,20.2,18.5,2,158.3,13.4,155,67,1,0,1,0,1,2,5.6,0,0,210,18.6,308,66.7,S
338,Levi Wallace,16,0,0,75,64.3,0,2,0,0,0,2023,28,PIT,16,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,32,6,38,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,75,40,53.3,569,14.2,7.6,6,93.7,13,395,174,0,0,0,0,0,6,13.6,0,0,726,64.3,42,9.3,CB
339,Jaylen Watson,16,2,0,48,40.4,0,0,0,0,0,2023,25,KAN,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,28,5,33,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,27,56.3,310,11.5,6.5,4,103.6,10.4,193,117,7,0,0,0,2,2,5.7,0,0,440,40.4,189,44.5,CB
340,Joshua Williams,16,0,0,29,29.5,0,0,0,0,0,2023,24,KAN,16,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,14,4,18,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,13,44.8,141,10.8,4.9,2,82.7,12.3,98,43,1,0,0,0,0,1,5.3,0,0,321,29.5,304,71.5,CB
341,Marco Wilson,16,0,0,65,31.4,0,0,0,0,0,2023,24,"ARI,NWE",16,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,12,53,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,65,47,72.3,727,15.5,11.2,5,134.6,11.9,547,180,1,0,0,0,0,6,10.2,0,0,705,31.4,72,8,RCB
342,Riq Woolen,16,0,0,71,79,0,2,0,0,0,2023,24,SEA,16,15,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,42,11,53,1,0,2,0,0,11,0,2,1,0,0,0,0,0,1,0,71,41,57.7,384,9.4,5.4,4,79.8,9.2,258,126,1,0,0,0,0,9,14.5,0,0,939,79,94,20.3,CB
343,Cal Adomitis,17,0,0,0,0,0,0,0,0,0,2023,25,CIN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,32.3,LS
344,Ugo Amadi,17,0,0,12,7.5,0,0,0,0,0,2023,26,NOR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,6,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,5,41.7,81,16.2,6.8,0,64.9,4.9,32,49,3,0,0,0,0,1,7.7,0,0,83,7.5,132,28.4,S
345,Jessie Bates III,17,0,0,51,99.5,0,6,0,0,0,2023,26,ATL,17,17,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,89,43,132,3,1,6,95,1,11,0,0,0,0,3,0,0,0,95,0,51,33,64.7,380,11.5,7.5,3,67.1,12.4,264,116,13,1,1,0,2,11,7.7,0,0,1133,99.5,4,0.9,S
346,Jordan Battle,17,2,0,21,47.9,0,1,0,0,0,2023,23,CIN,17,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,2,43,28,71,4,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,21,19,90.5,219,11.5,10.4,1,106.2,9,122,97,15,1,1,1,4,5,6.6,0,0,525,47.9,190,41.5,S
347,D'Anthony Bell,17,0,0,18,21.4,0,2,0,0,0,2023,27,CLE,17,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,3,28,4,1,2,8,0,4,0,0,0,0,1,0,0,0,8,0,18,9,50,86,9.6,4.8,0,24.1,10.3,69,17,10,0,1,0,1,3,9.7,0,0,227,21.4,359,70.4,S
348,Markquese Bell,17,0,0,47,60.7,0,0,0,0,0,2023,24,DAL,17,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,60,34,94,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,47,32,68.1,296,9.3,6.3,1,92.2,3.7,62,234,19,0,0,1,0,4,4.1,0,0,649,60.7,136,30.7,S
349,Dane Belton,17,1,0,20,26.2,0,2,0,0,0,2023,23,NYG,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,22,11,33,3,2,2,22,0,2,0,1,2,0,0,0,0,0,24,0,20,14,70,146,10.4,7.3,2,84.6,6.4,88,58,12,0,1,0,2,4,10.8,0,0,296,26.2,347,75.8,S
350,Justin Bethel,17,0.5,0,10,11.2,0,0,0,0,0,2023,33,MIA,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,15,4,19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,90,80,8.9,8,3,139.6,7.8,50,30,4,0,0,0,1,1,5,0,0,124,11.2,318,69.7,CB
351,DaRon Bland,17,0,0,84,90.3,0,9,0,0,0,2023,24,DAL,17,15,5,0,0,,0,0,,0,0,30,0,0,,0,0,0,,0,0,53,16,69,3,1,9,209,5,15,0,0,0,0,0,0,0,0,209,0,84,50,59.5,661,13.2,7.9,4,60.8,12.4,445,216,2,0,1,0,1,6,8,0,0,966,90.3,30,6.8,CB
352,Jacob Bobenmoyer,17,0,0,0,0,0,0,0,0,0,2023,26,LVR,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,32.5,LS
353,Andrew Booth,17,0,0,10,13.4,0,0,0,0,0,2023,23,MIN,17,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7,70,84,12,8.4,0,95.4,9.6,60,24,0,0,0,0,0,0,0,0,0,151,13.4,121,27.8,CB
354,Aaron Brewer,17,0,0,0,0,0,0,0,0,0,2023,33,ARI,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,127,28.6,LS
355,Myles Bryant,17,1,0,82,74.8,1,1,116,0,0,2023,25,NWE,17,9,0,0,0,,0,0,,0,0,0,1,11,11,0,15,105,7,0,1,65,12,77,7,1,1,6,0,7,1,0,0,0,2,0,0,0,122,116,82,62,75.6,614,9.9,7.5,3,103.4,8.7,377,237,14,2,0,0,3,10,11.5,0,0,851,74.8,96,21,DB
356,Camryn Bynum,17,0.5,0,92,99.2,0,2,0,0,0,2023,25,MIN,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0.5,94,43,137,2,1,2,0,0,9,0,0,0,0,3,0,0,0,0,0,92,70,76.1,698,10,7.6,3,98.9,8,386,312,5,0,0,0,1,13,8.7,0,0,1122,99.2,73,16.8,S
357,Joe Cardona,17,0,0,0,0,1,0,0,0,0,2023,31,NWE,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,32.5,LS
358,Andre Chachere,17,0,0,18,42.2,0,0,0,0,0,2023,27,ARI,17,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,23,7,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,9,50,214,23.8,11.9,2,130.3,12.4,168,46,5,1,0,0,1,2,6.3,0,0,468,42.2,232,52.3,CB
359,Chamarri Conner,17,0,0,20,28,0,1,0,0,0,2023,23,KAN,17,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,31,5,36,2,0,1,4,0,1,0,0,0,0,0,0,0,0,4,0,20,17,85,173,10.2,8.7,0,81.9,8,101,72,12,2,0,0,2,3,7.7,0,0,305,28,330,77.6,DB
360,Morgan Cox,17,0,0,0,0,0,0,0,0,0,2023,37,TEN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,31.5,LS
361,Nick Cross,17,0,0,10,24.9,0,1,0,0,0,2023,22,IND,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,15,39,1,0,1,18,0,2,0,0,0,0,0,0,0,0,18,0,10,5,50,61,12.2,6.1,0,29.6,16.5,58,3,5,0,0,0,0,2,4.9,0,0,292,24.9,301,60.1,S
362,Ashtyn Davis,17,0,0,21,19.1,1,3,0,0,0,2023,27,NYJ,17,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,23,14,37,3,0,3,66,0,8,1,3,-3,0,0,2,3,3,66,0,21,12,57.1,117,9.8,5.6,0,33.3,7,19,98,2,0,0,1,0,4,9.8,0,0,217,19.1,396,81.6,S
363,Michael Davis,17,0,0,89,76.8,0,1,0,0,0,2023,28,LAC,17,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,52,10,62,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,89,58,65.2,801,13.8,9,8,119.2,12.2,565,236,1,1,0,0,1,9,12.7,0,0,885,76.8,109,23.8,CB
364,Dee Delaney,17,0,0,33,39.9,0,2,0,0,0,2023,28,TAM,17,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,8,25,1,0,2,4,0,5,0,0,0,0,0,0,0,0,4,0,33,16,48.5,217,13.6,6.6,1,54.7,13,122,95,0,0,0,0,0,5,16.7,0,0,449,39.9,118,27.4,DB
365,Trevor Denbow,17,0,0,0,0.5,0,0,0,0,0,2023,25,IND,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,6,0.5,325,64.9,S
366,Andrew DePaola,17,0,0,0,0,0,0,0,0,0,2023,36,MIN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,29.9,LS
367,Quandre Diggs,17,0,0,36,97.1,0,1,0,0,0,2023,30,SEA,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,63,32,95,1,0,1,21,0,5,0,0,0,0,0,0,0,0,21,0,36,23,63.9,360,15.7,10,2,103.9,10.9,248,112,1,0,0,0,0,13,12,0,0,1155,97.1,0,0,FS
368,Kyle Dugger,17,1.5,0,64,98,0,2,0,0,0,2023,27,NWE,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1.5,71,38,109,6,5,2,35,0,7,0,0,0,0,1,0,0,0,35,0,64,44,68.8,478,10.9,7.5,1,82.7,8.3,270,208,45,4,2,0,8,8,6.8,0,0,1115,98,121,26.4,DB
369,Mike Edwards,17,1,0,31,57.1,0,1,0,0,0,2023,27,KAN,17,5,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,1,32,19,51,2,1,1,16,0,5,0,2,101,1,0,0,0,0,117,0,31,15,48.4,199,13.3,6.4,2,77.2,11.9,130,69,6,0,0,0,1,5,8.9,0,0,621,57.1,118,27.8,S
370,Marcus Epps,17,0,0,36,91,0,0,0,0,0,2023,27,LVR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,25,66,4,0,0,0,0,3,0,1,1,0,1,0,0,0,1,0,36,24,66.7,269,11.2,7.5,1,98,9.9,155,114,8,0,0,0,0,12,15.4,0,0,1031,91,11,2.5,S
371,Blake Ferguson,17,0,0,0,0,0,0,0,0,0,2023,26,MIA,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,140,30.7,LS
372,Reid Ferguson,17,0,0,0,0,0,0,0,0,0,2023,29,BUF,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,30.7,LS
373,Tre Flowers,17,0,0,14,17.5,0,0,0,0,0,2023,28,ATL,17,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,15,6,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,9,64.3,132,14.7,9.4,2,134.5,12.5,70,62,3,0,0,0,0,1,4.5,0,0,199,17.5,325,69.9,CB
374,Mitchell Fraboni,17,0,0,0,0,0,0,0,0,0,2023,27,DEN,17,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,32,LS
375,Sam Franklin,17,0,0,16,27.4,0,1,0,0,0,2023,27,CAR,17,4,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,20,10,30,0,0,1,99,1,3,0,0,0,0,0,0,0,0,99,0,16,10,62.5,133,13.3,8.3,3,102.3,13.6,95,38,0,0,0,0,0,5,14.3,0,0,289,27.4,313,70.7,S
376,Jordan Fuller,17,0,0,54,93.4,0,3,0,0,0,2023,25,LAR,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,61,33,94,1,0,3,39,0,8,0,0,0,0,3,0,0,0,39,0,54,34,63,468,13.8,8.7,3,86,12.9,292,176,7,0,0,0,0,6,6,0,0,1059,93.4,118,25.4,DB
377,Stephon Gilmore,17,0,0,95,93.6,0,2,0,0,0,2023,33,DAL,17,17,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,54,14,68,0,0,2,0,0,13,0,0,0,0,1,0,0,0,0,0,95,53,55.8,659,12.4,6.9,4,82.7,10.1,428,231,0,0,0,0,0,4,5.6,0,0,1002,93.6,0,0,CB
